timeDelta,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,temperature
1.0,-0.02432965055782634,-0.0036067219663820866,0.9889906066400023,0.2181403564711507,0.2298999684524682,-0.0973563797704517,22.93
1.0,-0.024537382272903016,-0.0034965740001380373,0.9916954937731302,0.21911951455027076,0.22985419857264575,-0.09473837894270822,22.93
1.0,-0.0247177621341315,-0.00339354976539548,0.994263973809572,0.21983078722517624,0.22994222183259294,-0.09211839629007595,22.79
1.0,-0.024869268907578845,-0.003300455201260047,0.9966517588327742,0.22028338883624166,0.23014184259969786,-0.08954471247024388,22.93
1.0,-0.024990964579933054,-0.0032190384608019487,0.9988227093716288,0.2204805598985327,0.23044900102222446,-0.0870564585450335,22.93
1.0,-0.025081691472774083,-0.0031498468366433345,1.0007492713381119,0.2204404324582618,0.23085400211585982,-0.08467495703236493,22.88
1.0,-0.02514063118603149,-0.0030928096896807537,1.0024139405576862,0.2201938502984486,0.23132877138038876,-0.08241155715086092,22.93
1.0,-0.025167904208406637,-0.00304786548613753,1.0038088947964325,0.21975310606871057,0.23184792239705398,-0.08028930737789701,22.98
1.0,-0.025164349342947444,-0.00301536374684712,1.004934157218936,0.21908431246779986,0.23239318735893327,-0.07834486775471763,22.88
1.0,-0.025131293896009856,-0.002996067088314688,1.0057959578145388,0.21812775589240702,0.23294934436652848,-0.07660824898869657,22.74
1.0,-0.025070785804537237,-0.002990853878511567,1.0064048081810673,0.21684968704414118,0.23350095558761083,-0.07509233502052941,22.79
1.0,-0.02498570609159101,-0.003000392910578203,1.0067742430150102,0.21526704909978148,0.23401627184710938,-0.07379089238402095,22.88
1.0,-0.024879222358594775,-0.0030247685764760424,1.0069210465439347,0.21343961395810165,0.23444575617389454,-0.07267676476913063,22.93
1.0,-0.024754370940688213,-0.003063246999681053,1.0068656828854299,0.2114544878216099,0.23473771324015422,-0.0717104999709055,22.98
1.0,-0.024614719615418758,-0.0031146838117943917,1.0066323142408116,0.20940726154788294,0.2348604718265341,-0.07086188722087794,22.98
1.0,-0.024465232511272392,-0.0031781210742584305,1.0062484655888213,0.20738943976339855,0.23482303792615117,-0.07012977458057192,22.84
1.0,-0.024312063127402087,-0.0032526080255520545,1.0057440859840667,0.20549538222578526,0.23465014636585443,-0.06954277814584102,22.93
1.0,-0.024161538631678785,-0.00333640488286909,1.0051499852404338,0.20382377663204726,0.23433834135020418,-0.06913844504775249,22.88
1.0,-0.02401904315861346,-0.003426263456201509,1.0044961571333608,0.2024454987571347,0.23387218629084633,-0.06893273516348786,22.84
1.0,-0.023888086781903926,-0.0035174594638113436,1.0038101124376735,0.201383888205268,0.2332636491076305,-0.06890382773883881,22.93
1.0,-0.023770203964091016,-0.0036048307413381318,1.0031154849496065,0.20064185866916354,0.2325384962144462,-0.06900180664725498,22.88
1.0,-0.02366560623654341,-0.003683909912999873,1.0024322087852373,0.20022173250865816,0.2317054858449114,-0.06917440275966483,22.84
1.0,-0.023573540071820914,-0.0037515090382607952,1.0017779812452976,0.20012036579331946,0.23075682632285238,-0.06939626940699882,22.93
1.0,-0.023492578850878614,-0.0038057343784822805,1.00116930942686,0.20033400590094136,0.22967825861416868,-0.06967131570014821,22.88
1.0,-0.02342129284668327,-0.003845277647060371,1.000621458834184,0.20085736961030629,0.22845657599383576,-0.0700003411032399,22.93
1.0,-0.023358631305074647,-0.0038687425584215842,1.0001470006179494,0.20166346354600664,0.22708495426960976,-0.07036165338703582,22.88
1.0,-0.023303827077983265,-0.0038749551290802693,0.9997540803121546,0.20269764643677202,0.22556524534303476,-0.07072558690080241,22.98
1.0,-0.023255928058931757,-0.00386379813306869,0.9994463608642158,0.20388605495993095,0.22391924769402183,-0.07106439953306556,22.84
1.0,-0.023213266083548623,-0.003836690030242236,0.9992241049384235,0.20513483026318438,0.22219096041611086,-0.07133533031764294,22.88
1.0,-0.02317377186059767,-0.0037962733828419124,0.9990845958202432,0.20633637547174058,0.2204298790050995,-0.07146713275180161,22.84
1.0,-0.023135933675672175,-0.0037455351475400053,0.999021918752904,0.20739052159621038,0.21867728584494547,-0.07137794579731552,22.88
1.0,-0.02309949164544746,-0.0036872439218892687,0.9990278475441193,0.20821320971403756,0.21695617584525315,-0.07101195068378281,22.88
1.0,-0.023065512933650438,-0.0036240155560297435,0.9990936344250132,0.2087228944739366,0.21527439350407934,-0.07035754841211651,22.93
1.0,-0.023035308605517044,-0.003558806250843373,0.9992107503173551,0.20882405065709644,0.21364717060963195,-0.06943554945676644,22.88
1.0,-0.023008810461447378,-0.003495530884300771,0.999370731132448,0.20840214925800604,0.2121035735477359,-0.0682858704408021,22.79
1.0,-0.022984559381080103,-0.0034388453106383218,0.9995648797927985,0.20733487768672249,0.21067315640399087,-0.06695870572127875,22.93
1.0,-0.022961171037303135,-0.0033928465362381296,0.9997841421771063,0.20552663835064802,0.20938561633084465,-0.06550794198558169,22.79
1.0,-0.022938069129261655,-0.0033598057307174436,1.0000199603129374,0.2029486863989971,0.20827430667803531,-0.06399740158436923,22.88
1.0,-0.02291544288745809,-0.003340032789715064,1.0002652913685564,0.1996436444882941,0.20737321117738178,-0.06250029152982481,22.93
1.0,-0.02289418269592361,-0.003333026057063565,1.0005139994422874,0.1956931277447545,0.20672835775717296,-0.061089066035313666,22.88
1.0,-0.022875502034928084,-0.0033384907883445714,1.0007599209251359,0.19118937736882993,0.20640363947187482,-0.059840308004560396,22.88
1.0,-0.022860807612694038,-0.0033561580855366604,1.0009979739580157,0.1862315358247524,0.2064680698781914,-0.05883797269793845,22.93
1.0,-0.0228518241715511,-0.0033851558046294524,1.0012251418450915,0.18093768292692916,0.20699270638764453,-0.05814876561572791,22.88
1.0,-0.022850327571430223,-0.0034235631563906336,1.001439227564801,0.17545250178626892,0.208046978087511,-0.05779004631626725,22.98
1.0,-0.022858114697121023,-0.0034685675252866628,1.001637571311868,0.1699414923315528,0.20968601210466306,-0.05772170821111319,22.93
1.0,-0.022876978741413385,-0.003517415324274964,1.0018168995377317,0.16458235831742096,0.21193266093364976,-0.057868066092358984,22.88
1.0,-0.022908124415040598,-0.0035679132299065923,1.0019742226056365,0.15955251134579942,0.2147464551339839,-0.05815137818211186,22.88
1.0,-0.02295210037207246,-0.003617855682334398,1.002108200852567,0.15501329521103516,0.21801551162472904,-0.05850210434176668,23.02
1.0,-0.023009304961572472,-0.0036646330766419884,1.002218447490311,0.15110025948546557,0.22158673919724786,-0.05885495207061363,22.88
1.0,-0.023080153807114055,-0.003705599805013047,1.0023033567613533,0.14790676287470214,0.2252988856642611,-0.059166041212802,22.88
1.0,-0.02316521786405212,-0.0037384509205164087,1.002360225076834,0.14546378651863798,0.2290075965557603,-0.05942444836533109,22.93
1.0,-0.02326482044666653,-0.0037614031233774476,1.0023875884964457,0.1437485868064532,0.2325958585914618,-0.059631599761584525,22.88
1.0,-0.023377487443590597,-0.003773505635599723,1.0023861232313962,0.14271853725669018,0.23597105819697145,-0.05978085893283231,22.88
1.0,-0.023499613556882036,-0.0037748736952413642,1.0023570230423027,0.14233556334605288,0.2390770593570582,-0.0598672519253117,22.93
1.0,-0.02362747734641773,-0.003766610776363251,1.002300932444434,0.14257152827607128,0.24189945952828149,-0.059905800675301636,22.88
1.0,-0.02375906852631112,-0.0037507347747983664,1.0022194953094044,0.14340510646448504,0.24442393131494594,-0.05991438523280629,22.88
1.0,-0.02389414199421038,-0.003729950946363439,1.002117430015973,0.14481532020021745,0.24659502731941751,-0.05988180150281042,22.93
1.0,-0.024032995119057207,-0.003706774533022618,1.0020023138557403,0.14676899931516615,0.2483164717355244,-0.05977409679731951,22.79
1.0,-0.02417527441123087,-0.003682965863889242,1.0018825772709217,0.149202992074346,0.249462136126066,-0.059559389630837976,22.88
1.0,-0.024319486976287056,-0.003659969387348925,1.0017663525866982,0.15201457135933916,0.24990536637383712,-0.059214954395276735,22.84
1.0,-0.024462753689376535,-0.0036387560075810655,1.0016608555765523,0.15507709653748492,0.24956483852934658,-0.058734904207328915,22.88
1.0,-0.02460139156336644,-0.0036186578681548787,1.0015705700462343,0.15827093680467522,0.2484120571603405,-0.05814956603633655,22.88
1.0,-0.024732130549393626,-0.0035972560591764975,1.0014962477865352,0.16149675454432116,0.24646326827755177,-0.05752338941646836,22.93
1.0,-0.024852228873967715,-0.0035717436277780588,1.0014366401758172,0.1646687290312447,0.24379244641348916,-0.05691532913838939,22.88
1.0,-0.02495887073082645,-0.003539947066397207,1.0013906633146208,0.1677132200217284,0.24052377636030284,-0.05633982814719056,22.93
1.0,-0.025049242787127682,-0.0035005706576392076,1.0013577033430192,0.17057416675860146,0.23679483584913974,-0.05575778168405984,22.98
1.0,-0.02512084361857197,-0.003453490746471067,1.0013367875092012,0.1732091386758529,0.2327242721473128,-0.0550886420207928,22.98
1.0,-0.025171323780577164,-0.003399993901771072,1.0013258993043934,0.17558460586276894,0.22840253173298308,-0.054237785767189434,22.93
1.0,-0.025198833497945747,-0.003342737212837274,1.0013219918867187,0.17768096244179632,0.223915105595938,-0.05313047146249044,22.84
1.0,-0.025202788120456683,-0.00328541577583984,1.0013219002584588,0.1794964370734243,0.21936745635866944,-0.05172852668622849,22.88
1.0,-0.025183600470719512,-0.0032321028018532038,1.0013229917535302,0.1810546426362091,0.21487560864492314,-0.05002898802555012,22.93
1.0,-0.02514246217469102,-0.003186593605011512,1.0013229725290793,0.18241693845227608,0.2105513759423238,-0.04806823733759244,22.84
1.0,-0.025081698877632036,-0.0031518789538699703,1.0013200150014654,0.1836758700220717,0.20649593770809357,-0.045928711414799185,22.88
1.0,-0.02500418395228787,-0.0031298347123339927,1.001313178589134,0.18492642269760365,0.20277984830871226,-0.04373169665891463,22.93
1.0,-0.024912709489374383,-0.0031215099013853914,1.001302769960572,0.1862367673687717,0.19944035307643668,-0.04162171798951868,22.93
1.0,-0.024810246147233907,-0.0031277758454329313,1.0012902332971378,0.1876445918315529,0.19649870251821472,-0.03974683097790511,22.98
1.0,-0.024699803971125152,-0.003149494714372806,1.0012767655246608,0.18918086853384353,0.19395203701392943,-0.038236422974338796,22.88
1.0,-0.024583784202151467,-0.003186969146888607,1.0012618181394741,0.1908752509886954,0.19176796701685422,-0.03718508613363729,22.84
1.0,-0.02446417565170121,-0.0032392450125641446,1.0012425197774688,0.19273104970203025,0.18990395478955696,-0.03664608051563345,22.88
1.0,-0.02434355217477544,-0.003304279964020104,1.001214498478504,0.19472980036111392,0.18832314204033437,-0.03662949129704687,22.88
1.0,-0.024225287464384165,-0.003379875238886388,1.0011744008511363,0.19686582667600339,0.18701678237797173,-0.03709417252213185,22.74
1.0,-0.02411287821280002,-0.0034639875372915034,1.001121825747012,0.1991506541604429,0.18602413411168714,-0.037944861105219434,22.79
1.0,-0.02400960208157138,-0.003554510279349247,1.00105916543269,0.20159557727452437,0.18541011278929162,-0.03906103790679912,22.88
1.0,-0.023918328427253874,-0.0036493060721781013,1.000990428087255,0.2042001866430447,0.185215442192819,-0.04033734991803682,22.84
1.0,-0.02384094099195863,-0.0037463362900750628,1.0009194010564917,0.20694282323926472,0.1854291795573066,-0.041695143292149406,22.88
1.0,-0.023778104328983397,-0.00384387737734778,1.0008478470286788,0.2097876533664,0.1860040230473615,-0.043077024326609335,22.88
1.0,-0.023729862110289934,-0.003940672224798948,1.0007758294714584,0.21270267058822762,0.186887373553897,-0.0444530383401633,22.93
1.0,-0.023695974999115476,-0.004035453651342437,1.0007034876236043,0.2156460812057307,0.18803227515370807,-0.04583061232651692,22.84
1.0,-0.02367525016624497,-0.0041261747806775875,1.0006312770281574,0.2185310403006532,0.18937878322217339,-0.04724697451830727,22.88
1.0,-0.023665054658052197,-0.004210002149629267,1.0005589760853317,0.22122522087006624,0.19083948344931442,-0.0487461436165404,22.93
1.0,-0.023661505816143864,-0.004283982674179149,1.0004853172142971,0.22359133445049717,0.19232330083297966,-0.050364754250119034,22.88
1.0,-0.023660292942768908,-0.004345574964444835,1.0004081869212147,0.2255265230659061,0.19376962978406415,-0.05212899364162664,22.88
1.0,-0.02365843396643588,-0.004392802556035971,1.0003253502447547,0.22697390265464862,0.1951604125289107,-0.05404558001882261,22.93
1.0,-0.023655034172509474,-0.004423944799535879,1.0002355770072133,0.2279095547105967,0.19650241993743084,-0.05609453308880698,22.93
1.0,-0.023650265676001498,-0.004437191844495234,1.000139382061355,0.22833005564288889,0.19778786903444562,-0.05823598235458348,22.88
1.0,-0.023644399647588518,-0.00443087946608391,1.0000387307368659,0.22825746898590485,0.19897983912958486,-0.06041886133947542,22.93
1.0,-0.023637156666786896,-0.004403909730104504,0.9999357371016876,0.2277432197592387,0.2000248616215858,-0.06258205378665414,22.98
1.0,-0.02362752819088946,-0.004356111135266881,0.9998320962376335,0.2268602287857389,0.20085544039901843,-0.06466201621835188,22.84
1.0,-0.023614393398000987,-0.004288817902785956,0.9997299576896175,0.22569591656143084,0.201404475777478,-0.06660925754758783,22.84
1.0,-0.023596709521083788,-0.004205186057889621,0.9996323049941237,0.2243377351930854,0.2016371662836457,-0.06838640418897905,22.88
1.0,-0.023573147639009723,-0.004109909717295452,0.9995420293658268,0.22284462697660876,0.20155642120852252,-0.06994099047636256,22.88
1.0,-0.023542386459440585,-0.0040086124423528565,0.999460525011174,0.22122693835726912,0.20119364028200168,-0.07119011178398316,22.93
1.0,-0.02350385437526856,-0.003907098408098998,0.999386542382847,0.21945865771597037,0.20061566866459535,-0.07204736546692694,22.88
1.0,-0.023457952282532016,-0.003810844792171811,0.9993168945606566,0.21751607022089026,0.19991142948856977,-0.07246756418571708,22.93
1.0,-0.023405932755481362,-0.00372486230544738,0.9992493392934265,0.21540112455257737,0.1991550034470055,-0.0724554352362251,22.93
1.0,-0.023349811274372193,-0.0036536803461199806,0.9991840406633585,0.21313744374598956,0.19840254798440646,-0.07203136197963324,22.98
1.0,-0.023292366156686183,-0.003601318087322517,0.999121908364868,0.21076902367860012,0.19771148745052172,-0.07120078419084774,22.93
1.0,-0.023236854391920775,-0.003570914512126439,0.9990633937434531,0.2083584710203189,0.1971443292796304,-0.06995698076975443,22.88
1.0,-0.02318569803081135,-0.0035639633674357314,0.9990097218350018,0.20597509683446633,0.1967514757315191,-0.06830447188855092,22.88
1.0,-0.02313947864942703,-0.0035800725064624537,0.9989644010176264,0.20368937131309078,0.19654916490626134,-0.06627349651793792,22.93
1.0,-0.02309774843731719,-0.0036177268357999934,0.998933006793848,0.2015671427646968,0.19653879786299425,-0.06392121633265835,22.88
1.0,-0.023060322497278025,-0.0036750359583934663,0.9989213588443259,0.19965120193534974,0.19673181780912158,-0.06134097183970232,22.88
1.0,-0.023028133113714124,-0.0037499541046552474,0.9989341268770264,0.19794654344214518,0.19712100726748444,-0.05866497757526454,23.02
1.0,-0.023003530620234677,-0.0038406109839516844,0.9989747942139675,0.196423159359578,0.19765762080273266,-0.056034460987292485,22.88
1.0,-0.022989506797460812,-0.003945419684241346,0.9990456848845911,0.19503223248920473,0.19826522138217265,-0.05356837744984016,22.88
1.0,-0.02298862157085512,-0.004062105493402817,0.9991480084359209,0.19372508637449726,0.19884716005491623,-0.05135717486628193,22.84
1.0,-0.02300246834651562,-0.004186622755989233,0.9992823792657713,0.19245916241769245,0.19930386891171906,-0.04945467143593137,22.88
1.0,-0.023031667605854678,-0.004313525156463758,0.9994488279807887,0.19119355021542753,0.1995727787194688,-0.04786923047366582,22.88
1.0,-0.02307627182130332,-0.004437411250636479,0.9996458314909052,0.18989482064627827,0.19964056217714068,-0.04658305488870005,22.93
1.0,-0.023136138986302346,-0.004553809179883031,0.9998694319392017,0.18854593061700198,0.19954563297483605,-0.04557525345639917,22.79
1.0,-0.023209424616720903,-0.004660138045380522,1.0001138045389164,0.18723706780143873,0.20102234956504067,-0.04487813641854676,22.88
1.0,-0.023292333249687113,-0.004755332391155192,1.0003779680350418,0.18641206306995053,0.21178988384543143,-0.04491853477253876,22.84
1.0,-0.023382422860042468,-0.0048333538848470085,1.0006808535363005,0.1869416505619554,0.24641397564265557,-0.04725846728642255,22.93
1.0,-0.02347160932147251,-0.004879550483751657,1.0010663185385316,0.18978151964531104,0.31951401453646866,-0.05495881674733896,22.84
1.0,-0.023535811276182355,-0.004878915750075322,1.0015828237290965,0.1956043702181002,0.4390204718056214,-0.07160529078794102,22.88
1.0,-0.02354715556192355,-0.004822681656885818,1.0022594919462169,0.2047090231938952,0.6053167929231295,-0.09964723435048685,22.88
1.0,-0.02349190241035384,-0.004705493572765693,1.003101472838522,0.21707133883138413,0.8129441976351204,-0.1394661907495957,22.93
1.0,-0.023369791723352497,-0.004522739400435622,1.0040969913658422,0.23238917540840892,1.0519289068995494,-0.18929114848559192,22.93
1.0,-0.023185401804388748,-0.004273619331707993,1.005222525718535,0.250098709079101,1.3089126648177023,-0.2455271093037898,22.88
1.0,-0.02294348157374039,-0.003966343820255729,1.0064437739380034,0.2694302595674742,1.5692246549363935,-0.30357914355172444,22.88
1.0,-0.02265105307990038,-0.003617870643761466,1.0077172072964606,0.289542564323216,1.8194891242531008,-0.35896842227884823,22.74
1.0,-0.02232223569968346,-0.0032479635268530807,1.0089952925834416,0.30963669439400643,2.048467070505179,-0.4080791704892865,22.88
1.0,-0.0219766892295288,-0.0028746221467541517,1.0102313686311442,0.32897831538789335,2.246204219949632,-0.4483205843373357,22.88
1.0,-0.02163356930219008,-0.0025127899287316433,1.0113820636919804,0.34688978994849096,2.4038371608582425,-0.47802815441899604,22.79
1.0,-0.021308614582389206,-0.002174488815874628,1.0124097135997638,0.36276227985411175,2.514570727820413,-0.4963477126936908,22.93
1.0,-0.021014288711198585,-0.0018696946057421263,1.0132847196663586,0.376084858824545,2.5744948362466533,-0.5031177752196148,23.02
1.0,-0.020760447579154944,-0.0016068260712779013,1.0139866814640006,0.38648536533385736,2.5825549777776815,-0.49873686375008913,22.88
1.0,-0.020551452582895233,-0.0013923821651451425,1.0145035449742854,0.3937499727288812,2.5402639273784,-0.48404233131791397,22.84
1.0,-0.020371523248393412,-0.0012274489850042283,1.0148291413817518,0.3978419879606505,2.4523689622688396,-0.46005419206154713,22.93
1.0,-0.02016851141770311,-0.0010991586482075825,1.0149641841993728,0.39897073221592405,2.328059467474156,-0.4270024482768823,22.84
1.0,-0.0198724884880601,-0.0009793938071005718,1.014922651329586,0.39759770300378744,2.179326040355375,-0.3826343197759176,22.88
1.0,-0.019447156428550126,-0.0008413413627672254,1.0147363388100714,0.3945728739125065,2.0164204852618295,-0.32162200721656004,22.88
1.0,-0.018917848158262345,-0.0006771296888472486,1.014457210136677,0.39215431806183326,1.8459427462730058,-0.23760977613858972,22.98
1.0,-0.01835557990380671,-0.0004910228360864311,1.0141625241587577,0.3958033952123458,1.674092191635193,-0.1263299122684185,22.88
1.0,-0.01784485856962988,-0.0002682733321201829,1.013955866925158,0.4152964857481864,1.5131114084905253,0.012904459316290352,22.84
1.0,-0.017458892536034755,4.289404486449625e-05,1.013964098826411,0.4644055151144767,1.3888961111540272,0.17799970320947942,22.84
