timeDelta,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,temperature
1.0,-0.0836181640625,0.15234375,0.97760009765625,0.3053435114503817,0.3893129770992366,0.1297709923664122,23.68
1.0,-0.0855712890625,0.15478515625,0.98028564453125,0.1450381679389313,0.030534351145038167,-0.061068702290076333,23.68
1.0,-0.0845947265625,0.152099609375,0.97833251953125,0.2824427480916031,0.03816793893129771,-0.07633587786259542,23.64
1.0,-0.0855712890625,0.152099609375,0.97979736328125,0.2900763358778626,0.022900763358778626,-0.07633587786259542,23.68
1.0,-0.0838623046875,0.147705078125,0.97930908203125,0.07633587786259542,0.06870229007633588,0.061068702290076333,23.78
1.0,-0.0809326171875,0.153076171875,0.99029541015625,0.07633587786259542,0.20610687022900764,0.10687022900763359,23.78
1.0,-0.0765380859375,0.146484375,0.98199462890625,0.1450381679389313,0.2366412213740458,0.03816793893129771,23.64
1.0,-0.0841064453125,0.15087890625,0.99224853515625,0.25190839694656486,0.16030534351145037,-0.030534351145038167,23.68
1.0,-0.0802001953125,0.148193359375,0.98468017578125,0.03816793893129771,0.04580152671755725,-0.13740458015267176,23.68
1.0,-0.0819091796875,0.155029296875,0.98175048828125,0.0916030534351145,0.183206106870229,-0.12213740458015267,23.68
1.0,-0.0799560546875,0.1416015625,0.98565673828125,0.05343511450381679,0.3893129770992366,-0.04580152671755725,23.64
1.0,-0.0809326171875,0.152587890625,0.98883056640625,0.16030534351145037,0.015267175572519083,-0.061068702290076333,23.64
1.0,-0.0762939453125,0.147216796875,0.97442626953125,0.16793893129770993,0.22137404580152673,0.06870229007633588,23.68
1.0,-0.0806884765625,0.14697265625,0.98419189453125,0.1297709923664122,0.1984732824427481,-0.030534351145038167,23.73
1.0,-0.0789794921875,0.1494140625,0.98394775390625,0.05343511450381679,0.183206106870229,-0.04580152671755725,23.73
1.0,-0.0819091796875,0.14892578125,0.98394775390625,0.04580152671755725,0.22900763358778625,-0.13740458015267176,23.78
1.0,-0.0838623046875,0.1572265625,0.98248291015625,0.13740458015267176,-0.007633587786259542,-0.15267175572519084,23.68
1.0,-0.0811767578125,0.148193359375,0.97198486328125,0.08396946564885496,0.1450381679389313,0.06870229007633588,23.64
1.0,-0.0797119140625,0.151123046875,0.98101806640625,0.16030534351145037,0.35877862595419846,-0.09923664122137404,23.64
1.0,-0.0850830078125,0.14697265625,0.98809814453125,0.1450381679389313,0.183206106870229,-0.13740458015267176,23.73
1.0,-0.0848388671875,0.151123046875,0.98126220703125,0.16793893129770993,0.1450381679389313,0.0916030534351145,23.59
1.0,-0.0802001953125,0.14892578125,0.98077392578125,0.183206106870229,0.1450381679389313,-0.030534351145038167,23.68
1.0,-0.0816650390625,0.15234375,0.98272705078125,0.183206106870229,0.13740458015267176,-0.03816793893129771,23.82
1.0,-0.0811767578125,0.15478515625,0.99102783203125,0.20610687022900764,0.4122137404580153,0.09923664122137404,23.73
1.0,-0.0816650390625,0.151611328125,0.98150634765625,0.2900763358778626,0.2748091603053435,-0.2900763358778626,23.78
1.0,-0.0833740234375,0.154296875,0.97564697265625,0.061068702290076333,0.16793893129770993,0.015267175572519083,23.68
1.0,-0.0816650390625,0.14892578125,0.98687744140625,0.08396946564885496,0.3969465648854962,-0.1450381679389313,23.73
1.0,-0.0899658203125,0.149658203125,0.99273681640625,0.1450381679389313,0.2900763358778626,-0.2366412213740458,23.64
1.0,-0.0882568359375,0.14892578125,0.98907470703125,0.16030534351145037,0.1297709923664122,0.183206106870229,23.68
1.0,-0.0858154296875,0.1474609375,0.98712158203125,0.2366412213740458,0.3282442748091603,-0.05343511450381679,23.59
1.0,-0.0841064453125,0.15234375,0.98712158203125,-0.030534351145038167,0.07633587786259542,-0.030534351145038167,23.64
1.0,-0.0792236328125,0.153076171875,0.98956298828125,0.22900763358778625,0.06870229007633588,-0.12213740458015267,23.64
1.0,-0.0799560546875,0.1513671875,0.98760986328125,0.16030534351145037,0.17557251908396945,-0.030534351145038167,23.59
1.0,-0.0826416015625,0.152099609375,0.98468017578125,0.15267175572519084,0.35877862595419846,-0.030534351145038167,23.68
1.0,-0.0872802734375,0.147705078125,0.99493408203125,-0.015267175572519083,0.11450381679389313,-0.15267175572519084,23.73
1.0,-0.0933837890625,0.154296875,0.97882080078125,0.17557251908396945,0.0,0.2366412213740458,23.64
1.0,-0.0858154296875,0.15673828125,0.98492431640625,-0.03816793893129771,0.183206106870229,0.1450381679389313,23.68
1.0,-0.0821533203125,0.143310546875,0.98492431640625,0.26717557251908397,0.549618320610687,-0.24427480916030533,23.68
1.0,-0.0770263671875,0.149658203125,0.98614501953125,0.1297709923664122,0.3282442748091603,-0.17557251908396945,23.73
1.0,-0.0753173828125,0.15283203125,0.98590087890625,0.16793893129770993,-0.11450381679389313,-0.11450381679389313,23.64
1.0,-0.0858154296875,0.153564453125,0.98419189453125,0.16793893129770993,0.16793893129770993,-0.11450381679389313,23.64
1.0,-0.0892333984375,0.150390625,0.98272705078125,0.10687022900763359,0.44274809160305345,0.07633587786259542,23.68
1.0,-0.0880126953125,0.149658203125,0.99005126953125,0.15267175572519084,0.4580152671755725,-0.030534351145038167,23.78
1.0,-0.0799560546875,0.1484375,0.99029541015625,0.03816793893129771,0.2748091603053435,-0.10687022900763359,23.73
1.0,-0.0841064453125,0.1552734375,0.98638916015625,0.03816793893129771,0.2595419847328244,-0.0916030534351145,23.73
1.0,-0.0797119140625,0.14892578125,0.97784423828125,0.26717557251908397,0.4351145038167939,0.061068702290076333,23.59
1.0,-0.0814208984375,0.150634765625,0.98443603515625,0.33587786259541985,0.1450381679389313,0.10687022900763359,23.68
1.0,-0.0772705078125,0.152099609375,0.98956298828125,0.12213740458015267,0.3282442748091603,0.0916030534351145,23.73
1.0,-0.0816650390625,0.1484375,0.98150634765625,0.31297709923664124,0.10687022900763359,0.015267175572519083,23.78
1.0,-0.0865478515625,0.146484375,0.98663330078125,0.21374045801526717,0.04580152671755725,0.0916030534351145,23.68
1.0,-0.0836181640625,0.1513671875,0.98419189453125,0.1297709923664122,0.03816793893129771,0.12213740458015267,23.68
1.0,-0.0848388671875,0.15625,0.99029541015625,0.31297709923664124,0.19083969465648856,-0.06870229007633588,23.73
1.0,-0.0767822265625,0.156982421875,0.98516845703125,0.2366412213740458,0.12213740458015267,-0.22900763358778625,23.68
1.0,-0.0762939453125,0.154541015625,0.98663330078125,0.20610687022900764,0.10687022900763359,0.1297709923664122,23.78
1.0,-0.0848388671875,0.148193359375,0.97979736328125,0.16793893129770993,0.15267175572519084,-0.09923664122137404,23.68
1.0,-0.0850830078125,0.148193359375,0.97906494140625,0.03816793893129771,0.10687022900763359,-0.12213740458015267,23.73
1.0,-0.0797119140625,0.151123046875,0.98199462890625,0.22137404580152673,0.15267175572519084,-0.16030534351145037,23.73
1.0,-0.0819091796875,0.151611328125,0.98907470703125,0.11450381679389313,0.21374045801526717,-0.11450381679389313,23.68
1.0,-0.0806884765625,0.15869140625,0.98394775390625,0.22137404580152673,0.15267175572519084,-0.09923664122137404,23.78
1.0,-0.0797119140625,0.149658203125,0.98883056640625,0.12213740458015267,0.19083969465648856,-0.04580152671755725,23.68
1.0,-0.0814208984375,0.150146484375,0.98614501953125,0.16030534351145037,0.22137404580152673,-0.03816793893129771,23.64
1.0,-0.0814208984375,0.152587890625,0.98150634765625,0.17557251908396945,0.21374045801526717,0.03816793893129771,23.82
1.0,-0.0792236328125,0.146728515625,0.98687744140625,0.19083969465648856,0.22900763358778625,-0.03816793893129771,23.68
1.0,-0.0814208984375,0.15185546875,0.97711181640625,0.25190839694656486,-0.09923664122137404,-0.17557251908396945,23.78
1.0,-0.0816650390625,0.151123046875,0.98541259765625,0.3053435114503817,0.11450381679389313,-0.11450381679389313,23.73
1.0,-0.0789794921875,0.1513671875,0.98370361328125,0.10687022900763359,0.2900763358778626,-0.030534351145038167,23.73
1.0,-0.0816650390625,0.156005859375,0.99273681640625,0.06870229007633588,0.08396946564885496,-0.09923664122137404,23.78
1.0,-0.0860595703125,0.15234375,0.98004150390625,0.07633587786259542,0.17557251908396945,-0.11450381679389313,23.68
1.0,-0.0787353515625,0.15087890625,0.98248291015625,0.03816793893129771,-0.10687022900763359,-0.022900763358778626,23.78
1.0,-0.0809326171875,0.154052734375,0.98590087890625,0.07633587786259542,0.03816793893129771,-0.2366412213740458,23.64
1.0,-0.0889892578125,0.150634765625,0.98956298828125,0.05343511450381679,0.12213740458015267,-0.015267175572519083,23.64
1.0,-0.0863037109375,0.149658203125,0.98272705078125,0.16030534351145037,0.2748091603053435,-0.061068702290076333,23.68
1.0,-0.0799560546875,0.158447265625,0.98663330078125,0.45038167938931295,0.11450381679389313,0.030534351145038167,23.68
1.0,-0.0887451171875,0.14697265625,0.98883056640625,0.22137404580152673,0.2900763358778626,-0.12213740458015267,23.73
1.0,-0.0809326171875,0.14990234375,0.97955322265625,0.1297709923664122,-0.007633587786259542,-0.09923664122137404,23.78
1.0,-0.0826416015625,0.146728515625,0.97613525390625,0.20610687022900764,0.40458015267175573,-0.183206106870229,23.78
1.0,-0.0765380859375,0.15625,0.98004150390625,0.09923664122137404,0.3053435114503817,-0.08396946564885496,23.78
1.0,-0.0823974609375,0.155517578125,0.97784423828125,0.15267175572519084,0.3816793893129771,-0.08396946564885496,23.73
1.0,-0.0780029296875,0.154052734375,0.98150634765625,0.05343511450381679,0.04580152671755725,0.07633587786259542,23.73
1.0,-0.0885009765625,0.150634765625,0.97808837890625,0.26717557251908397,0.04580152671755725,0.030534351145038167,23.68
1.0,-0.0838623046875,0.1494140625,0.97833251953125,0.07633587786259542,0.3053435114503817,-0.07633587786259542,23.78
1.0,-0.0799560546875,0.150634765625,0.98614501953125,0.15267175572519084,0.05343511450381679,-0.0916030534351145,23.64
1.0,-0.0806884765625,0.1513671875,0.97857666015625,0.09923664122137404,0.1984732824427481,-0.1450381679389313,23.64
1.0,-0.0799560546875,0.14892578125,0.98712158203125,0.19083969465648856,0.22137404580152673,0.007633587786259542,23.68
1.0,-0.0836181640625,0.152587890625,0.97711181640625,0.29770992366412213,0.25190839694656486,-0.030534351145038167,23.78
1.0,-0.0836181640625,0.154296875,0.98736572265625,0.1450381679389313,0.08396946564885496,-0.08396946564885496,23.73
1.0,-0.0809326171875,0.15185546875,0.99102783203125,0.183206106870229,0.2366412213740458,-0.04580152671755725,23.73
1.0,-0.0804443359375,0.146240234375,0.98126220703125,0.33587786259541985,0.16793893129770993,0.16793893129770993,23.78
1.0,-0.0819091796875,0.150146484375,0.98004150390625,0.1297709923664122,0.08396946564885496,-0.06870229007633588,23.68
1.0,-0.0838623046875,0.151611328125,0.97711181640625,0.0916030534351145,-0.03816793893129771,0.0916030534351145,23.73
1.0,-0.0819091796875,0.151123046875,0.99249267578125,0.1297709923664122,0.11450381679389313,-0.030534351145038167,23.64
1.0,-0.0826416015625,0.1455078125,0.98687744140625,0.15267175572519084,0.03816793893129771,0.0916030534351145,23.68
1.0,-0.0775146484375,0.15283203125,0.98931884765625,0.24427480916030533,0.07633587786259542,-0.06870229007633588,23.68
1.0,-0.0858154296875,0.146240234375,0.97442626953125,0.04580152671755725,-0.022900763358778626,0.06870229007633588,23.73
1.0,-0.0770263671875,0.154052734375,0.99053955078125,0.22137404580152673,0.2900763358778626,-0.1297709923664122,23.64
1.0,-0.0794677734375,0.154052734375,0.98541259765625,0.11450381679389313,0.4122137404580153,-0.022900763358778626,23.68
1.0,-0.0863037109375,0.149169921875,0.97589111328125,0.1450381679389313,0.2366412213740458,0.09923664122137404,23.68
1.0,-0.0718994140625,0.14697265625,0.98175048828125,0.22137404580152673,0.12213740458015267,-0.05343511450381679,23.64
1.0,-0.0806884765625,0.152099609375,0.99127197265625,0.22137404580152673,0.25190839694656486,0.06870229007633588,23.73
1.0,-0.0806884765625,0.149169921875,0.98175048828125,0.2366412213740458,0.3282442748091603,0.061068702290076333,23.78
1.0,-0.0770263671875,0.161376953125,0.98101806640625,0.0,0.2824427480916031,-0.0916030534351145,23.68
1.0,-0.0841064453125,0.15478515625,0.97955322265625,-0.04580152671755725,-0.022900763358778626,0.10687022900763359,23.73
1.0,-0.0811767578125,0.154296875,0.97930908203125,0.1984732824427481,0.40458015267175573,0.06870229007633588,23.73
1.0,-0.0782470703125,0.153076171875,0.98272705078125,0.2595419847328244,0.19083969465648856,0.03816793893129771,23.68
1.0,-0.0814208984375,0.15234375,0.97930908203125,0.183206106870229,0.1984732824427481,-0.09923664122137404,23.73
1.0,-0.0726318359375,0.15380859375,0.98590087890625,-0.022900763358778626,0.19083969465648856,-0.10687022900763359,23.73
1.0,-0.0782470703125,0.16064453125,0.97784423828125,0.16793893129770993,0.3969465648854962,-0.04580152671755725,23.73
1.0,-0.0863037109375,0.152587890625,0.98590087890625,0.1297709923664122,0.31297709923664124,-0.15267175572519084,23.68
1.0,-0.0821533203125,0.143798828125,0.98052978515625,0.15267175572519084,0.19083969465648856,-0.19083969465648856,23.78
1.0,-0.0814208984375,0.14794921875,0.98760986328125,0.183206106870229,0.0916030534351145,-0.07633587786259542,23.73
1.0,-0.0850830078125,0.15478515625,0.98126220703125,0.11450381679389313,0.2595419847328244,-0.022900763358778626,23.78
1.0,-0.0762939453125,0.150390625,0.98687744140625,0.06870229007633588,0.2595419847328244,-0.16030534351145037,23.68
1.0,-0.0745849609375,0.14453125,0.99176025390625,0.25190839694656486,0.19083969465648856,-0.03816793893129771,23.68
1.0,-0.0836181640625,0.1474609375,0.98223876953125,0.17557251908396945,0.16793893129770993,-0.07633587786259542,23.64
1.0,-0.0782470703125,0.1484375,0.98101806640625,0.030534351145038167,0.183206106870229,0.015267175572519083,23.73
1.0,-0.0826416015625,0.14453125,0.98687744140625,0.07633587786259542,0.12213740458015267,-0.10687022900763359,23.68
1.0,-0.0863037109375,0.14404296875,0.98077392578125,0.07633587786259542,0.22137404580152673,0.09923664122137404,23.68
1.0,-0.0828857421875,0.15087890625,0.98394775390625,0.15267175572519084,0.16030534351145037,-0.06870229007633588,23.73
1.0,-0.0775146484375,0.147705078125,0.97564697265625,-0.015267175572519083,0.0916030534351145,0.08396946564885496,23.73
1.0,-0.0789794921875,0.1494140625,0.98736572265625,0.16793893129770993,0.07633587786259542,0.030534351145038167,23.73
1.0,-0.0833740234375,0.15087890625,0.98370361328125,0.2824427480916031,0.10687022900763359,-0.022900763358778626,23.78
1.0,-0.0799560546875,0.15576171875,0.99224853515625,0.0,0.0916030534351145,-0.09923664122137404,23.73
1.0,-0.0762939453125,0.1474609375,0.98516845703125,0.12213740458015267,0.09923664122137404,0.04580152671755725,23.64
1.0,-0.0850830078125,0.150390625,0.98956298828125,0.2748091603053435,0.21374045801526717,0.061068702290076333,23.68
1.0,-0.0804443359375,0.146240234375,0.97711181640625,0.10687022900763359,0.22137404580152673,-0.19083969465648856,23.68
1.0,-0.0863037109375,0.152099609375,0.98541259765625,0.06870229007633588,0.3053435114503817,0.015267175572519083,23.73
1.0,-0.0802001953125,0.157958984375,0.99102783203125,0.030534351145038167,0.29770992366412213,0.061068702290076333,23.68
1.0,-0.0860595703125,0.153564453125,0.98297119140625,0.16030534351145037,0.20610687022900764,0.007633587786259542,23.78
1.0,-0.0841064453125,0.152099609375,0.98565673828125,0.29770992366412213,0.2595419847328244,-0.10687022900763359,23.59
1.0,-0.0882568359375,0.15087890625,0.97808837890625,0.05343511450381679,0.12213740458015267,0.061068702290076333,23.73
1.0,-0.0885009765625,0.1513671875,0.98443603515625,0.10687022900763359,0.42748091603053434,-0.10687022900763359,23.82
1.0,-0.0762939453125,0.15478515625,0.98956298828125,0.03816793893129771,0.366412213740458,-0.2900763358778626,23.68
1.0,-0.0828857421875,0.152587890625,0.98101806640625,-0.07633587786259542,0.15267175572519084,0.015267175572519083,23.78
1.0,-0.0828857421875,0.15380859375,0.98492431640625,0.2900763358778626,0.10687022900763359,0.030534351145038167,23.73
1.0,-0.0804443359375,0.14501953125,0.98834228515625,0.1297709923664122,-0.08396946564885496,0.0916030534351145,23.73
1.0,-0.0855712890625,0.15234375,0.98297119140625,0.08396946564885496,0.22137404580152673,-0.007633587786259542,23.68
1.0,-0.0811767578125,0.151123046875,0.98468017578125,0.2595419847328244,0.3053435114503817,-0.11450381679389313,23.68
1.0,-0.0836181640625,0.148681640625,0.98272705078125,0.10687022900763359,0.21374045801526717,0.030534351145038167,23.73
1.0,-0.0823974609375,0.143798828125,0.98175048828125,0.2824427480916031,0.0916030534351145,0.03816793893129771,23.73
1.0,-0.0853271484375,0.149658203125,0.97808837890625,0.22137404580152673,0.20610687022900764,-0.04580152671755725,23.78
1.0,-0.0770263671875,0.14453125,0.98199462890625,0.15267175572519084,0.17557251908396945,-0.030534351145038167,23.68
1.0,-0.0838623046875,0.155517578125,0.98052978515625,0.09923664122137404,0.183206106870229,-0.022900763358778626,23.73
1.0,-0.0858154296875,0.14990234375,0.98394775390625,0.2366412213740458,0.19083969465648856,0.015267175572519083,23.68
1.0,-0.0877685546875,0.15478515625,0.97833251953125,-0.03816793893129771,0.3511450381679389,0.1984732824427481,23.68
1.0,-0.0826416015625,0.152099609375,0.98394775390625,0.04580152671755725,0.24427480916030533,-0.007633587786259542,23.78
1.0,-0.0775146484375,0.148681640625,0.98150634765625,0.12213740458015267,0.22900763358778625,-0.11450381679389313,23.64
1.0,-0.0775146484375,0.153564453125,0.98345947265625,0.15267175572519084,0.0,-0.15267175572519084,23.73
1.0,-0.0755615234375,0.147216796875,0.99127197265625,0.20610687022900764,0.2824427480916031,-0.0916030534351145,23.78
1.0,-0.0814208984375,0.149658203125,0.97930908203125,0.2900763358778626,0.3969465648854962,-0.10687022900763359,23.68
1.0,-0.0811767578125,0.15478515625,0.97222900390625,0.09923664122137404,0.11450381679389313,-0.0916030534351145,23.73
1.0,-0.0831298828125,0.148681640625,0.99029541015625,0.2595419847328244,0.3282442748091603,-0.1450381679389313,23.64
1.0,-0.0870361328125,0.1552734375,0.99029541015625,-0.022900763358778626,0.16793893129770993,-0.061068702290076333,23.68
1.0,-0.0799560546875,0.1494140625,0.98492431640625,-0.09923664122137404,0.13740458015267176,-0.08396946564885496,23.68
1.0,-0.0789794921875,0.15283203125,0.98712158203125,0.030534351145038167,0.2748091603053435,-0.04580152671755725,23.68
1.0,-0.0853271484375,0.1552734375,0.98199462890625,0.15267175572519084,0.1450381679389313,0.06870229007633588,23.82
1.0,-0.0836181640625,0.145263671875,0.98101806640625,0.21374045801526717,0.2900763358778626,0.16030534351145037,23.78
1.0,-0.0782470703125,0.147705078125,0.97467041015625,0.1297709923664122,0.1297709923664122,-0.030534351145038167,23.78
1.0,-0.0875244140625,0.15625,0.98883056640625,0.11450381679389313,0.2824427480916031,0.09923664122137404,23.73
1.0,-0.0797119140625,0.15478515625,0.98297119140625,0.16793893129770993,0.061068702290076333,0.030534351145038167,23.73
1.0,-0.0804443359375,0.1513671875,0.98907470703125,0.13740458015267176,-0.07633587786259542,0.030534351145038167,23.68
1.0,-0.0899658203125,0.150390625,0.98565673828125,0.29770992366412213,0.12213740458015267,0.05343511450381679,23.68
1.0,-0.0828857421875,0.15087890625,0.98419189453125,0.10687022900763359,0.42748091603053434,0.061068702290076333,23.73
1.0,-0.0821533203125,0.152587890625,0.99078369140625,0.183206106870229,0.08396946564885496,0.030534351145038167,23.73
1.0,-0.0765380859375,0.151123046875,0.98248291015625,0.06870229007633588,-0.015267175572519083,-0.03816793893129771,23.78
1.0,-0.0838623046875,0.149169921875,0.98126220703125,0.10687022900763359,0.17557251908396945,0.07633587786259542,23.68
1.0,-0.0850830078125,0.15234375,0.97906494140625,0.10687022900763359,0.1297709923664122,0.007633587786259542,23.82
1.0,-0.0848388671875,0.14990234375,0.97393798828125,0.1297709923664122,0.26717557251908397,-0.08396946564885496,23.73
1.0,-0.0823974609375,0.1552734375,0.98834228515625,0.17557251908396945,0.05343511450381679,-0.08396946564885496,23.68
1.0,-0.0806884765625,0.154296875,0.98443603515625,0.12213740458015267,0.19083969465648856,0.0,23.68
1.0,-0.0843505859375,0.15478515625,0.98150634765625,0.22137404580152673,0.05343511450381679,-0.03816793893129771,23.73
1.0,-0.0853271484375,0.151611328125,0.98052978515625,0.3435114503816794,0.20610687022900764,-0.22900763358778625,23.78
1.0,-0.0816650390625,0.1513671875,0.98419189453125,0.22900763358778625,-0.03816793893129771,-0.061068702290076333,23.68
1.0,-0.0877685546875,0.154052734375,0.97760009765625,0.13740458015267176,0.16030534351145037,0.16793893129770993,23.78
1.0,-0.0792236328125,0.154541015625,0.97906494140625,0.12213740458015267,0.3053435114503817,-0.20610687022900764,23.73
1.0,-0.0816650390625,0.149658203125,0.98590087890625,0.09923664122137404,0.11450381679389313,0.06870229007633588,23.64
1.0,-0.0799560546875,0.15185546875,0.98931884765625,0.22900763358778625,0.061068702290076333,0.061068702290076333,23.78
1.0,-0.0838623046875,0.147705078125,0.98077392578125,0.24427480916030533,0.0916030534351145,-0.04580152671755725,23.73
1.0,-0.0853271484375,0.143798828125,0.98468017578125,0.05343511450381679,0.1984732824427481,-0.2366412213740458,23.73
1.0,-0.0850830078125,0.149169921875,0.98052978515625,0.22137404580152673,0.09923664122137404,0.007633587786259542,23.68
1.0,-0.0882568359375,0.150634765625,0.98565673828125,-0.061068702290076333,0.183206106870229,0.11450381679389313,23.68
1.0,-0.0755615234375,0.14990234375,0.97930908203125,0.1984732824427481,0.05343511450381679,0.030534351145038167,23.64
1.0,-0.0841064453125,0.141845703125,0.99005126953125,-0.061068702290076333,0.183206106870229,-0.007633587786259542,23.73
1.0,-0.0823974609375,0.1513671875,0.99200439453125,0.2366412213740458,0.22900763358778625,-0.022900763358778626,23.68
1.0,-0.0765380859375,0.1455078125,0.97882080078125,0.19083969465648856,0.11450381679389313,0.015267175572519083,23.68
1.0,-0.0816650390625,0.149658203125,0.98419189453125,0.03816793893129771,0.21374045801526717,-0.015267175572519083,23.64
1.0,-0.0897216796875,0.1513671875,0.98052978515625,0.29770992366412213,0.3893129770992366,-0.15267175572519084,23.73
1.0,-0.0858154296875,0.15087890625,0.98785400390625,0.03816793893129771,-0.0916030534351145,-0.030534351145038167,23.68
1.0,-0.0858154296875,0.150146484375,0.99005126953125,0.16030534351145037,0.015267175572519083,0.007633587786259542,23.68
1.0,-0.0816650390625,0.15380859375,0.98223876953125,-0.06870229007633588,-0.0916030534351145,-0.015267175572519083,23.64
1.0,-0.0804443359375,0.146728515625,0.98370361328125,0.08396946564885496,0.061068702290076333,0.06870229007633588,23.73
1.0,-0.0833740234375,0.15380859375,0.98297119140625,0.10687022900763359,0.030534351145038167,-0.007633587786259542,23.78
1.0,-0.0809326171875,0.158447265625,0.98492431640625,0.15267175572519084,0.022900763358778626,-0.183206106870229,23.73
1.0,-0.0831298828125,0.150146484375,0.99639892578125,0.12213740458015267,0.10687022900763359,-0.16793893129770993,23.64
1.0,-0.0860595703125,0.15478515625,0.98712158203125,0.12213740458015267,0.16793893129770993,-0.29770992366412213,23.78
1.0,-0.0853271484375,0.1533203125,0.98101806640625,0.31297709923664124,0.13740458015267176,-0.13740458015267176,23.68
1.0,-0.0792236328125,0.1484375,0.98052978515625,0.2824427480916031,0.26717557251908397,0.030534351145038167,23.68
1.0,-0.0882568359375,0.150146484375,0.97808837890625,0.15267175572519084,0.20610687022900764,-0.1297709923664122,23.73
1.0,-0.0821533203125,0.148681640625,0.97979736328125,0.33587786259541985,0.3816793893129771,-0.007633587786259542,23.78
1.0,-0.0792236328125,0.14990234375,0.98614501953125,0.17557251908396945,0.16030534351145037,-0.1450381679389313,23.68
1.0,-0.0897216796875,0.15283203125,0.97515869140625,0.31297709923664124,0.3893129770992366,-0.007633587786259542,23.68
1.0,-0.0828857421875,0.146728515625,0.97906494140625,0.1297709923664122,0.32061068702290074,-0.007633587786259542,23.73
1.0,-0.0853271484375,0.146240234375,0.97930908203125,0.33587786259541985,0.42748091603053434,-0.16793893129770993,23.68
